,date,state,cases_new
782,2020-03-13,W.P. Labuan,2
783,2020-03-13,W.P. Putrajaya,0
784,2020-03-14,Johor,2
785,2020-03-14,Kedah,0
786,2020-03-14,Kelantan,0
787,2020-03-14,Melaka,5
788,2020-03-14,Negeri Sembilan,8
789,2020-03-14,Pahang,0
790,2020-03-14,Perak,0
791,2020-03-14,Perlis,1
792,2020-03-14,Pulau Pinang,0
793,2020-03-14,Sabah,11
794,2020-03-14,Sarawak,6
795,2020-03-14,Selangor,6
796,2020-03-14,Terengganu,0
797,2020-03-14,W.P. Kuala Lumpur,2
798,2020-03-14,W.P. Labuan,0
799,2020-03-14,W.P. Putrajaya,0
800,2020-03-15,Johor,23
801,2020-03-15,Kedah,16
802,2020-03-15,Kelantan,3
803,2020-03-15,Melaka,7
804,2020-03-15,Negeri Sembilan,11
805,2020-03-15,Pahang,7
806,2020-03-15,Perak,10
807,2020-03-15,Perlis,4
808,2020-03-15,Pulau Pinang,6
809,2020-03-15,Sabah,23
810,2020-03-15,Sarawak,14
811,2020-03-15,Selangor,18
812,2020-03-15,Terengganu,0
813,2020-03-15,W.P. Kuala Lumpur,45
814,2020-03-15,W.P. Labuan,2
815,2020-03-15,W.P. Putrajaya,1
816,2020-03-16,Johor,7
817,2020-03-16,Kedah,6
818,2020-03-16,Kelantan,12
819,2020-03-16,Melaka,1
820,2020-03-16,Negeri Sembilan,13
821,2020-03-16,Pahang,10
822,2020-03-16,Perak,6
823,2020-03-16,Perlis,3
824,2020-03-16,Pulau Pinang,5
825,2020-03-16,Sabah,8
826,2020-03-16,Sarawak,0
827,2020-03-16,Selangor,24
828,2020-03-16,Terengganu,4
829,2020-03-16,W.P. Kuala Lumpur,23
830,2020-03-16,W.P. Labuan,0
831,2020-03-16,W.P. Putrajaya,3
832,2020-03-17,Johor,25
833,2020-03-17,Kedah,2
834,2020-03-17,Kelantan,6
835,2020-03-17,Melaka,3
836,2020-03-17,Negeri Sembilan,3
837,2020-03-17,Pahang,2
838,2020-03-17,Perak,6
839,2020-03-17,Perlis,0
840,2020-03-17,Pulau Pinang,9
841,2020-03-17,Sabah,25
842,2020-03-17,Sarawak,9
843,2020-03-17,Selangor,19
844,2020-03-17,Terengganu,3
845,2020-03-17,W.P. Kuala Lumpur,8
846,2020-03-17,W.P. Labuan,0
847,2020-03-17,W.P. Putrajaya,0
848,2020-03-18,Johor,13
849,2020-03-18,Kedah,6
850,2020-03-18,Kelantan,6
851,2020-03-18,Melaka,1
852,2020-03-18,Negeri Sembilan,1
853,2020-03-18,Pahang,11
854,2020-03-18,Perak,7
855,2020-03-18,Perlis,0
856,2020-03-18,Pulau Pinang,5
857,2020-03-18,Sabah,21
858,2020-03-18,Sarawak,20
859,2020-03-18,Selangor,15
860,2020-03-18,Terengganu,3
861,2020-03-18,W.P. Kuala Lumpur,6
862,2020-03-18,W.P. Labuan,1
863,2020-03-18,W.P. Putrajaya,1
864,2020-03-19,Johor,13
865,2020-03-19,Kedah,4
866,2020-03-19,Kelantan,13
867,2020-03-19,Melaka,2
868,2020-03-19,Negeri Sembilan,11
869,2020-03-19,Pahang,0
870,2020-03-19,Perak,5
871,2020-03-19,Perlis,1
872,2020-03-19,Pulau Pinang,0
873,2020-03-19,Sabah,9
874,2020-03-19,Sarawak,2
875,2020-03-19,Selangor,42
876,2020-03-19,Terengganu,2
877,2020-03-19,W.P. Kuala Lumpur,6
878,2020-03-19,W.P. Labuan,0
879,2020-03-19,W.P. Putrajaya,0
880,2020-03-20,Johor,13
881,2020-03-20,Kedah,1
882,2020-03-20,Kelantan,8
883,2020-03-20,Melaka,2
884,2020-03-20,Negeri Sembilan,9
885,2020-03-20,Pahang,4
886,2020-03-20,Perak,10
887,2020-03-20,Perlis,0
888,2020-03-20,Pulau Pinang,5
889,2020-03-20,Sabah,7
890,2020-03-20,Sarawak,7
891,2020-03-20,Selangor,38
892,2020-03-20,Terengganu,8
893,2020-03-20,W.P. Kuala Lumpur,18
894,2020-03-20,W.P. Labuan,0
895,2020-03-20,W.P. Putrajaya,0
896,2020-03-21,Johor,16
897,2020-03-21,Kedah,6
898,2020-03-21,Kelantan,10
899,2020-03-21,Melaka,0
900,2020-03-21,Negeri Sembilan,6
901,2020-03-21,Pahang,0
902,2020-03-21,Perak,10
903,2020-03-21,Perlis,0
904,2020-03-21,Pulau Pinang,13
905,2020-03-21,Sabah,17
906,2020-03-21,Sarawak,10
907,2020-03-21,Selangor,27
908,2020-03-21,Terengganu,7
909,2020-03-21,W.P. Kuala Lumpur,29
910,2020-03-21,W.P. Labuan,0
911,2020-03-21,W.P. Putrajaya,2
912,2020-03-22,Johor,16
913,2020-03-22,Kedah,5
914,2020-03-22,Kelantan,2
915,2020-03-22,Melaka,1
916,2020-03-22,Negeri Sembilan,6
917,2020-03-22,Pahang,3
918,2020-03-22,Perak,11
919,2020-03-22,Perlis,0
920,2020-03-22,Pulau Pinang,8
921,2020-03-22,Sabah,22
922,2020-03-22,Sarawak,8
923,2020-03-22,Selangor,16
924,2020-03-22,Terengganu,5
925,2020-03-22,W.P. Kuala Lumpur,18
926,2020-03-22,W.P. Labuan,0
927,2020-03-22,W.P. Putrajaya,2
928,2020-03-23,Johor,14
929,2020-03-23,Kedah,7
930,2020-03-23,Kelantan,8
931,2020-03-23,Melaka,2
932,2020-03-23,Negeri Sembilan,16
933,2020-03-23,Pahang,16
934,2020-03-23,Perak,15
935,2020-03-23,Perlis,0
936,2020-03-23,Pulau Pinang,8
937,2020-03-23,Sabah,11
938,2020-03-23,Sarawak,2
939,2020-03-23,Selangor,46
940,2020-03-23,Terengganu,6
941,2020-03-23,W.P. Kuala Lumpur,59
942,2020-03-23,W.P. Labuan,0
943,2020-03-23,W.P. Putrajaya,2
944,2020-03-24,Johor,4
945,2020-03-24,Kedah,5
946,2020-03-24,Kelantan,7
947,2020-03-24,Melaka,6
948,2020-03-24,Negeri Sembilan,14
949,2020-03-24,Pahang,1
950,2020-03-24,Perak,17
951,2020-03-24,Perlis,0
952,2020-03-24,Pulau Pinang,2
953,2020-03-24,Sabah,1
954,2020-03-24,Sarawak,5
955,2020-03-24,Selangor,27
956,2020-03-24,Terengganu,0
957,2020-03-24,W.P. Kuala Lumpur,15
958,2020-03-24,W.P. Labuan,0
959,2020-03-24,W.P. Putrajaya,2
960,2020-03-25,Johor,34
961,2020-03-25,Kedah,6
962,2020-03-25,Kelantan,6
963,2020-03-25,Melaka,2
964,2020-03-25,Negeri Sembilan,14
965,2020-03-25,Pahang,7
966,2020-03-25,Perak,30
967,2020-03-25,Perlis,1
968,2020-03-25,Pulau Pinang,1
969,2020-03-25,Sabah,0
970,2020-03-25,Sarawak,2
971,2020-03-25,Selangor,53
972,2020-03-25,Terengganu,0
973,2020-03-25,W.P. Kuala Lumpur,15
974,2020-03-25,W.P. Labuan,0
975,2020-03-25,W.P. Putrajaya,1
976,2020-03-26,Johor,43
977,2020-03-26,Kedah,3
978,2020-03-26,Kelantan,10
979,2020-03-26,Melaka,0
980,2020-03-26,Negeri Sembilan,9
981,2020-03-26,Pahang,2
982,2020-03-26,Perak,23
983,2020-03-26,Perlis,0
984,2020-03-26,Pulau Pinang,4
985,2020-03-26,Sabah,2
986,2020-03-26,Sarawak,10
987,2020-03-26,Selangor,77
988,2020-03-26,Terengganu,1
989,2020-03-26,W.P. Kuala Lumpur,49
990,2020-03-26,W.P. Labuan,0
991,2020-03-26,W.P. Putrajaya,2
992,2020-03-27,Johor,20
993,2020-03-27,Kedah,1
994,2020-03-27,Kelantan,4
995,2020-03-27,Melaka,0
996,2020-03-27,Negeri Sembilan,6
997,2020-03-27,Pahang,5
998,2020-03-27,Perak,7
999,2020-03-27,Perlis,0
1000,2020-03-27,Pulau Pinang,6
1001,2020-03-27,Sabah,10
1002,2020-03-27,Sarawak,15
1003,2020-03-27,Selangor,36
1004,2020-03-27,Terengganu,2
1005,2020-03-27,W.P. Kuala Lumpur,16
1006,2020-03-27,W.P. Labuan,0
1007,2020-03-27,W.P. Putrajaya,2
1008,2020-03-28,Johor,26
1009,2020-03-28,Kedah,1
1010,2020-03-28,Kelantan,10
1011,2020-03-28,Melaka,9
1012,2020-03-28,Negeri Sembilan,15
1013,2020-03-28,Pahang,14
1014,2020-03-28,Perak,6
1015,2020-03-28,Perlis,0
1016,2020-03-28,Pulau Pinang,6
1017,2020-03-28,Sabah,15
1018,2020-03-28,Sarawak,8
1019,2020-03-28,Selangor,34
1020,2020-03-28,Terengganu,4
1021,2020-03-28,W.P. Kuala Lumpur,6
1022,2020-03-28,W.P. Labuan,5
1023,2020-03-28,W.P. Putrajaya,0
1024,2020-03-29,Johor,24
1025,2020-03-29,Kedah,1
1026,2020-03-29,Kelantan,15
1027,2020-03-29,Melaka,1
1028,2020-03-29,Negeri Sembilan,9
1029,2020-03-29,Pahang,12
1030,2020-03-29,Perak,11
1031,2020-03-29,Perlis,0
1032,2020-03-29,Pulau Pinang,1
1033,2020-03-29,Sabah,0
1034,2020-03-29,Sarawak,11
1035,2020-03-29,Selangor,33
1036,2020-03-29,Terengganu,2
1037,2020-03-29,W.P. Kuala Lumpur,28
1038,2020-03-29,W.P. Labuan,0
1039,2020-03-29,W.P. Putrajaya,2
1040,2020-03-30,Johor,22
1041,2020-03-30,Kedah,2
1042,2020-03-30,Kelantan,4
1043,2020-03-30,Melaka,7
1044,2020-03-30,Negeri Sembilan,10
1045,2020-03-30,Pahang,3
1046,2020-03-30,Perak,8
1047,2020-03-30,Perlis,1
1048,2020-03-30,Pulau Pinang,1
1049,2020-03-30,Sabah,4
1050,2020-03-30,Sarawak,6
1051,2020-03-30,Selangor,59
1052,2020-03-30,Terengganu,0
1053,2020-03-30,W.P. Kuala Lumpur,26
1054,2020-03-30,W.P. Labuan,0
1055,2020-03-30,W.P. Putrajaya,3
1056,2020-03-31,Johor,16
1057,2020-03-31,Kedah,0
1058,2020-03-31,Kelantan,4
1059,2020-03-31,Melaka,2
1060,2020-03-31,Negeri Sembilan,9
1061,2020-03-31,Pahang,3
1062,2020-03-31,Perak,5
1063,2020-03-31,Perlis,1
1064,2020-03-31,Pulau Pinang,6
1065,2020-03-31,Sabah,5
1066,2020-03-31,Sarawak,21
1067,2020-03-31,Selangor,32
1068,2020-03-31,Terengganu,0
1069,2020-03-31,W.P. Kuala Lumpur,34
1070,2020-03-31,W.P. Labuan,0
1071,2020-03-31,W.P. Putrajaya,2
1072,2020-01-04,Johor,19
1073,2020-01-04,Kedah,2
1074,2020-01-04,Kelantan,3
1075,2020-01-04,Melaka,11
1076,2020-01-04,Negeri Sembilan,8
1077,2020-01-04,Pahang,9
1078,2020-01-04,Perak,5
1079,2020-01-04,Perlis,0
1080,2020-01-04,Pulau Pinang,2
1081,2020-01-04,Sabah,3
1082,2020-01-04,Sarawak,32
1083,2020-01-04,Selangor,22
1084,2020-01-04,Terengganu,1
1085,2020-01-04,W.P. Kuala Lumpur,25
1086,2020-01-04,W.P. Labuan,0
1087,2020-01-04,W.P. Putrajaya,0
1088,2020-02-04,Johor,27
1089,2020-02-04,Kedah,1
1090,2020-02-04,Kelantan,3
1091,2020-02-04,Melaka,7
1092,2020-02-04,Negeri Sembilan,17
1093,2020-02-04,Pahang,3
1094,2020-02-04,Perak,6
1095,2020-02-04,Perlis,0
1096,2020-02-04,Pulau Pinang,2
1097,2020-02-04,Sabah,1
1098,2020-02-04,Sarawak,23
1099,2020-02-04,Selangor,70
1100,2020-02-04,Terengganu,2
1101,2020-02-04,W.P. Kuala Lumpur,39
1102,2020-02-04,W.P. Labuan,0
1103,2020-02-04,W.P. Putrajaya,7
1104,2020-03-04,Johor,21
1105,2020-03-04,Kedah,1
1106,2020-03-04,Kelantan,0
1107,2020-03-04,Melaka,3
1108,2020-03-04,Negeri Sembilan,4
1109,2020-03-04,Pahang,13
1110,2020-03-04,Perak,5
1111,2020-03-04,Perlis,0
1112,2020-03-04,Pulau Pinang,0
1113,2020-03-04,Sabah,5
1114,2020-03-04,Sarawak,28
1115,2020-03-04,Selangor,63
1116,2020-03-04,Terengganu,18
1117,2020-03-04,W.P. Kuala Lumpur,55
1118,2020-03-04,W.P. Labuan,0
1119,2020-03-04,W.P. Putrajaya,1
1120,2020-04-04,Johor,6
1121,2020-04-04,Kedah,0
1122,2020-04-04,Kelantan,2
1123,2020-04-04,Melaka,2
1124,2020-04-04,Negeri Sembilan,9
1125,2020-04-04,Pahang,24
1126,2020-04-04,Perak,2
1127,2020-04-04,Perlis,0
1128,2020-04-04,Pulau Pinang,1
1129,2020-04-04,Sabah,10
1130,2020-04-04,Sarawak,7
1131,2020-04-04,Selangor,29
1132,2020-04-04,Terengganu,6
1133,2020-04-04,W.P. Kuala Lumpur,50
1134,2020-04-04,W.P. Labuan,1
1135,2020-04-04,W.P. Putrajaya,1
1136,2020-05-04,Johor,16
1137,2020-05-04,Kedah,1
1138,2020-05-04,Kelantan,2
1139,2020-05-04,Melaka,14
1140,2020-05-04,Negeri Sembilan,12
1141,2020-05-04,Pahang,7
1142,2020-05-04,Perak,6
1143,2020-05-04,Perlis,1
1144,2020-05-04,Pulau Pinang,2
1145,2020-05-04,Sabah,13
1146,2020-05-04,Sarawak,15
1147,2020-05-04,Selangor,50
1148,2020-05-04,Terengganu,10
1149,2020-05-04,W.P. Kuala Lumpur,29
1150,2020-05-04,W.P. Labuan,0
1151,2020-05-04,W.P. Putrajaya,1
1152,2020-06-04,Johor,30
1153,2020-06-04,Kedah,3
1154,2020-06-04,Kelantan,1
1155,2020-06-04,Melaka,10
1156,2020-06-04,Negeri Sembilan,8
1157,2020-06-04,Pahang,3
1158,2020-06-04,Perak,6
1159,2020-06-04,Perlis,0
1160,2020-06-04,Pulau Pinang,0
1161,2020-06-04,Sabah,2
1162,2020-06-04,Sarawak,12
1163,2020-06-04,Selangor,27
1164,2020-06-04,Terengganu,6
1165,2020-06-04,W.P. Kuala Lumpur,18
1166,2020-06-04,W.P. Labuan,1
1167,2020-06-04,W.P. Putrajaya,4
1168,2020-07-04,Johor,10
1169,2020-07-04,Kedah,5
1170,2020-07-04,Kelantan,5
1171,2020-07-04,Melaka,4
1172,2020-07-04,Negeri Sembilan,22
1173,2020-07-04,Pahang,5
1174,2020-07-04,Perak,14
1175,2020-07-04,Perlis,4
1176,2020-07-04,Pulau Pinang,1
1177,2020-07-04,Sabah,1
1178,2020-07-04,Sarawak,15
1179,2020-07-04,Selangor,50
1180,2020-07-04,Terengganu,0
1181,2020-07-04,W.P. Kuala Lumpur,31
1182,2020-07-04,W.P. Labuan,1
1183,2020-07-04,W.P. Putrajaya,2
1184,2020-08-04,Johor,18
1185,2020-08-04,Kedah,1
1186,2020-08-04,Kelantan,0
1187,2020-08-04,Melaka,13
1188,2020-08-04,Negeri Sembilan,9
1189,2020-08-04,Pahang,3
1190,2020-08-04,Perak,4
1191,2020-08-04,Perlis,0
1192,2020-08-04,Pulau Pinang,6
1193,2020-08-04,Sabah,7
1194,2020-08-04,Sarawak,18
1195,2020-08-04,Selangor,58
1196,2020-08-04,Terengganu,3
1197,2020-08-04,W.P. Kuala Lumpur,14
1198,2020-08-04,W.P. Labuan,0
1199,2020-08-04,W.P. Putrajaya,2
1200,2020-09-04,Johor,7
1201,2020-09-04,Kedah,2
1202,2020-09-04,Kelantan,1
1203,2020-09-04,Melaka,3
1204,2020-09-04,Negeri Sembilan,11
1205,2020-09-04,Pahang,14
1206,2020-09-04,Perak,4
1207,2020-09-04,Perlis,0
1208,2020-09-04,Pulau Pinang,0
1209,2020-09-04,Sabah,0
1210,2020-09-04,Sarawak,6
1211,2020-09-04,Selangor,39
1212,2020-09-04,Terengganu,5
1213,2020-09-04,W.P. Kuala Lumpur,15
1214,2020-09-04,W.P. Labuan,0
1215,2020-09-04,W.P. Putrajaya,2
1216,2020-10-04,Johor,19
1217,2020-10-04,Kedah,0
1218,2020-10-04,Kelantan,1
1219,2020-10-04,Melaka,14
1220,2020-10-04,Negeri Sembilan,11
1221,2020-10-04,Pahang,4
1222,2020-10-04,Perak,1
1223,2020-10-04,Perlis,0
1224,2020-10-04,Pulau Pinang,1
1225,2020-10-04,Sabah,2
1226,2020-10-04,Sarawak,15
1227,2020-10-04,Selangor,31
1228,2020-10-04,Terengganu,3
1229,2020-10-04,W.P. Kuala Lumpur,14
1230,2020-10-04,W.P. Labuan,0
1231,2020-10-04,W.P. Putrajaya,2
1232,2020-11-04,Johor,21
1233,2020-11-04,Kedah,0
1234,2020-11-04,Kelantan,2
1235,2020-11-04,Melaka,8
1236,2020-11-04,Negeri Sembilan,17
1237,2020-11-04,Pahang,27
1238,2020-11-04,Perak,1
1239,2020-11-04,Perlis,0
1240,2020-11-04,Pulau Pinang,5
1241,2020-11-04,Sabah,10
1242,2020-11-04,Sarawak,7
1243,2020-11-04,Selangor,35
1244,2020-11-04,Terengganu,1
1245,2020-11-04,W.P. Kuala Lumpur,46
1246,2020-11-04,W.P. Labuan,2
1247,2020-11-04,W.P. Putrajaya,2
1248,2020-12-04,Johor,14
1249,2020-12-04,Kedah,0
1250,2020-12-04,Kelantan,1
1251,2020-12-04,Melaka,3
1252,2020-12-04,Negeri Sembilan,9
1253,2020-12-04,Pahang,11
1254,2020-12-04,Perak,1
1255,2020-12-04,Perlis,0
1256,2020-12-04,Pulau Pinang,2
1257,2020-12-04,Sabah,6
1258,2020-12-04,Sarawak,8
1259,2020-12-04,Selangor,53
1260,2020-12-04,Terengganu,0
1261,2020-12-04,W.P. Kuala Lumpur,44
1262,2020-12-04,W.P. Labuan,0
1263,2020-12-04,W.P. Putrajaya,1
1264,2020-04-13,Johor,20
1265,2020-04-13,Kedah,0
1266,2020-04-13,Kelantan,2
1267,2020-04-13,Melaka,0
1268,2020-04-13,Negeri Sembilan,42
1269,2020-04-13,Pahang,0
1270,2020-04-13,Perak,3
1271,2020-04-13,Perlis,0
1272,2020-04-13,Pulau Pinang,0
1273,2020-04-13,Sabah,14
1274,2020-04-13,Sarawak,6
1275,2020-04-13,Selangor,13
1276,2020-04-13,Terengganu,4
1277,2020-04-13,W.P. Kuala Lumpur,28
1278,2020-04-13,W.P. Labuan,0
1279,2020-04-13,W.P. Putrajaya,2
1280,2020-04-14,Johor,8
1281,2020-04-14,Kedah,0
1282,2020-04-14,Kelantan,0
1283,2020-04-14,Melaka,3
1284,2020-04-14,Negeri Sembilan,2
1285,2020-04-14,Pahang,11
1286,2020-04-14,Perak,3
1287,2020-04-14,Perlis,0
1288,2020-04-14,Pulau Pinang,3
1289,2020-04-14,Sabah,5
1290,2020-04-14,Sarawak,15
1291,2020-04-14,Selangor,52
1292,2020-04-14,Terengganu,0
1293,2020-04-14,W.P. Kuala Lumpur,68
1294,2020-04-14,W.P. Labuan,0
1295,2020-04-14,W.P. Putrajaya,0
1296,2020-04-15,Johor,14
1297,2020-04-15,Kedah,1
1298,2020-04-15,Kelantan,0
1299,2020-04-15,Melaka,0
1300,2020-04-15,Negeri Sembilan,1
1301,2020-04-15,Pahang,17
1302,2020-04-15,Perak,0
1303,2020-04-15,Perlis,0
1304,2020-04-15,Pulau Pinang,0
1305,2020-04-15,Sabah,0
1306,2020-04-15,Sarawak,8
1307,2020-04-15,Selangor,18
1308,2020-04-15,Terengganu,0
1309,2020-04-15,W.P. Kuala Lumpur,26
1310,2020-04-15,W.P. Labuan,0
1311,2020-04-15,W.P. Putrajaya,0
1312,2020-04-16,Johor,13
1313,2020-04-16,Kedah,0
1314,2020-04-16,Kelantan,1
1315,2020-04-16,Melaka,0
1316,2020-04-16,Negeri Sembilan,26
1317,2020-04-16,Pahang,8
1318,2020-04-16,Perak,1
1319,2020-04-16,Perlis,0
1320,2020-04-16,Pulau Pinang,0
1321,2020-04-16,Sabah,3
1322,2020-04-16,Sarawak,16
1323,2020-04-16,Selangor,13
1324,2020-04-16,Terengganu,2
1325,2020-04-16,W.P. Kuala Lumpur,26
1326,2020-04-16,W.P. Labuan,0
1327,2020-04-16,W.P. Putrajaya,1
1328,2020-04-17,Johor,9
1329,2020-04-17,Kedah,0
1330,2020-04-17,Kelantan,0
1331,2020-04-17,Melaka,1
1332,2020-04-17,Negeri Sembilan,13
1333,2020-04-17,Pahang,1
1334,2020-04-17,Perak,1
1335,2020-04-17,Perlis,0
1336,2020-04-17,Pulau Pinang,0
1337,2020-04-17,Sabah,5
1338,2020-04-17,Sarawak,10
1339,2020-04-17,Selangor,10
1340,2020-04-17,Terengganu,0
1341,2020-04-17,W.P. Kuala Lumpur,18
1342,2020-04-17,W.P. Labuan,1
1343,2020-04-17,W.P. Putrajaya,0
1344,2020-04-18,Johor,16
1345,2020-04-18,Kedah,0
1346,2020-04-18,Kelantan,0
1347,2020-04-18,Melaka,0
1348,2020-04-18,Negeri Sembilan,3
1349,2020-04-18,Pahang,2
1350,2020-04-18,Perak,0
1351,2020-04-18,Perlis,0
1352,2020-04-18,Pulau Pinang,0
1353,2020-04-18,Sabah,10
1354,2020-04-18,Sarawak,6
1355,2020-04-18,Selangor,2
1356,2020-04-18,Terengganu,1
1357,2020-04-18,W.P. Kuala Lumpur,14
1358,2020-04-18,W.P. Labuan,0
1359,2020-04-18,W.P. Putrajaya,0
1360,2020-04-19,Johor,3
1361,2020-04-19,Kedah,0
1362,2020-04-19,Kelantan,0
1363,2020-04-19,Melaka,37
1364,2020-04-19,Negeri Sembilan,0
1365,2020-04-19,Pahang,5
1366,2020-04-19,Perak,0
1367,2020-04-19,Perlis,0
1368,2020-04-19,Pulau Pinang,0
1369,2020-04-19,Sabah,3
1370,2020-04-19,Sarawak,5
1371,2020-04-19,Selangor,10
1372,2020-04-19,Terengganu,0
1373,2020-04-19,W.P. Kuala Lumpur,12
1374,2020-04-19,W.P. Labuan,0
1375,2020-04-19,W.P. Putrajaya,9
1376,2020-04-20,Johor,2
1377,2020-04-20,Kedah,0
1378,2020-04-20,Kelantan,0
1379,2020-04-20,Melaka,2
1380,2020-04-20,Negeri Sembilan,3
1381,2020-04-20,Pahang,2
1382,2020-04-20,Perak,0
1383,2020-04-20,Perlis,0
1384,2020-04-20,Pulau Pinang,0
1385,2020-04-20,Sabah,2
1386,2020-04-20,Sarawak,6
1387,2020-04-20,Selangor,2
1388,2020-04-20,Terengganu,0
1389,2020-04-20,W.P. Kuala Lumpur,4
1390,2020-04-20,W.P. Labuan,0
1391,2020-04-20,W.P. Putrajaya,13
1392,2020-04-21,Johor,1
1393,2020-04-21,Kedah,0
1394,2020-04-21,Kelantan,0
1395,2020-04-21,Melaka,1
1396,2020-04-21,Negeri Sembilan,1
1397,2020-04-21,Pahang,8
1398,2020-04-21,Perak,0
1399,2020-04-21,Perlis,0
1400,2020-04-21,Pulau Pinang,0
1401,2020-04-21,Sabah,0
1402,2020-04-21,Sarawak,22
1403,2020-04-21,Selangor,11
1404,2020-04-21,Terengganu,0
1405,2020-04-21,W.P. Kuala Lumpur,13
1406,2020-04-21,W.P. Labuan,0
1407,2020-04-21,W.P. Putrajaya,0
1408,2020-04-22,Johor,3
1409,2020-04-22,Kedah,1
1410,2020-04-22,Kelantan,0
1411,2020-04-22,Melaka,1
1412,2020-04-22,Negeri Sembilan,2
1413,2020-04-22,Pahang,6
1414,2020-04-22,Perak,0
1415,2020-04-22,Perlis,0
1416,2020-04-22,Pulau Pinang,0
1417,2020-04-22,Sabah,0
1418,2020-04-22,Sarawak,19
1419,2020-04-22,Selangor,1
1420,2020-04-22,Terengganu,0
1421,2020-04-22,W.P. Kuala Lumpur,16
1422,2020-04-22,W.P. Labuan,0
1423,2020-04-22,W.P. Putrajaya,1
1424,2020-04-23,Johor,3
1425,2020-04-23,Kedah,0
1426,2020-04-23,Kelantan,0
1427,2020-04-23,Melaka,0
1428,2020-04-23,Negeri Sembilan,20
1429,2020-04-23,Pahang,1
1430,2020-04-23,Perak,0
1431,2020-04-23,Perlis,0
1432,2020-04-23,Pulau Pinang,0
1433,2020-04-23,Sabah,1
1434,2020-04-23,Sarawak,4
1435,2020-04-23,Selangor,12
1436,2020-04-23,Terengganu,1
1437,2020-04-23,W.P. Kuala Lumpur,29
1438,2020-04-23,W.P. Labuan,0
1439,2020-04-23,W.P. Putrajaya,0
1440,2020-04-24,Johor,4
1441,2020-04-24,Kedah,0
1442,2020-04-24,Kelantan,0
1443,2020-04-24,Melaka,3
1444,2020-04-24,Negeri Sembilan,2
1445,2020-04-24,Pahang,1
1446,2020-04-24,Perak,0
1447,2020-04-24,Perlis,0
1448,2020-04-24,Pulau Pinang,0
1449,2020-04-24,Sabah,2
1450,2020-04-24,Sarawak,9
1451,2020-04-24,Selangor,18
1452,2020-04-24,Terengganu,0
1453,2020-04-24,W.P. Kuala Lumpur,49
1454,2020-04-24,W.P. Labuan,0
1455,2020-04-24,W.P. Putrajaya,0
1456,2020-04-25,Johor,0
1457,2020-04-25,Kedah,0
1458,2020-04-25,Kelantan,0
1459,2020-04-25,Melaka,0
1460,2020-04-25,Negeri Sembilan,0
1461,2020-04-25,Pahang,1
1462,2020-04-25,Perak,0
1463,2020-04-25,Perlis,0
1464,2020-04-25,Pulau Pinang,0
1465,2020-04-25,Sabah,0
1466,2020-04-25,Sarawak,10
1467,2020-04-25,Selangor,1
1468,2020-04-25,Terengganu,0
1469,2020-04-25,W.P. Kuala Lumpur,39
1470,2020-04-25,W.P. Labuan,0
1471,2020-04-25,W.P. Putrajaya,0
1472,2020-04-26,Johor,4
1473,2020-04-26,Kedah,0
1474,2020-04-26,Kelantan,0
1475,2020-04-26,Melaka,1
1476,2020-04-26,Negeri Sembilan,1
1477,2020-04-26,Pahang,0
1478,2020-04-26,Perak,0
1479,2020-04-26,Perlis,0
1480,2020-04-26,Pulau Pinang,2
1481,2020-04-26,Sabah,0
1482,2020-04-26,Sarawak,7
1483,2020-04-26,Selangor,6
1484,2020-04-26,Terengganu,0
1485,2020-04-26,W.P. Kuala Lumpur,16
1486,2020-04-26,W.P. Labuan,0
1487,2020-04-26,W.P. Putrajaya,1
1488,2020-04-27,Johor,0
1489,2020-04-27,Kedah,0
1490,2020-04-27,Kelantan,0
1491,2020-04-27,Melaka,0
1492,2020-04-27,Negeri Sembilan,1
1493,2020-04-27,Pahang,0
1494,2020-04-27,Perak,1
1495,2020-04-27,Perlis,0
1496,2020-04-27,Pulau Pinang,0
1497,2020-04-27,Sabah,1
1498,2020-04-27,Sarawak,3
1499,2020-04-27,Selangor,4
1500,2020-04-27,Terengganu,0
1501,2020-04-27,W.P. Kuala Lumpur,30
1502,2020-04-27,W.P. Labuan,0
1503,2020-04-27,W.P. Putrajaya,0
1504,2020-04-28,Johor,1
1505,2020-04-28,Kedah,0
1506,2020-04-28,Kelantan,0
1507,2020-04-28,Melaka,0
1508,2020-04-28,Negeri Sembilan,1
1509,2020-04-28,Pahang,0
1510,2020-04-28,Perak,0
1511,2020-04-28,Perlis,0
1512,2020-04-28,Pulau Pinang,0
1513,2020-04-28,Sabah,1
1514,2020-04-28,Sarawak,8
1515,2020-04-28,Selangor,5
1516,2020-04-28,Terengganu,0
1517,2020-04-28,W.P. Kuala Lumpur,14
1518,2020-04-28,W.P. Labuan,0
1519,2020-04-28,W.P. Putrajaya,1
1520,2020-04-29,Johor,0
1521,2020-04-29,Kedah,0
1522,2020-04-29,Kelantan,0
1523,2020-04-29,Melaka,0
1524,2020-04-29,Negeri Sembilan,72
1525,2020-04-29,Pahang,5
1526,2020-04-29,Perak,0
1527,2020-04-29,Perlis,0
1528,2020-04-29,Pulau Pinang,0
1529,2020-04-29,Sabah,2
1530,2020-04-29,Sarawak,6
1531,2020-04-29,Selangor,1
1532,2020-04-29,Terengganu,0
1533,2020-04-29,W.P. Kuala Lumpur,8
1534,2020-04-29,W.P. Labuan,0
1535,2020-04-29,W.P. Putrajaya,0
1536,2020-04-30,Johor,3
