date,state,cases_new,Total cases as of date
8/3/2021,Terengganu,13,3294
8/3/2021,Kuala Lumpur,71,35788
8/3/2021,Labuan,0,2264
8/3/2021,Putrajaya,1,1089
9/3/2021,Johor,165,38286
9/3/2021,Kedah,25,7759
9/3/2021,Kelantan,16,5189
9/3/2021,Melaka,0,6060
9/3/2021,Negeri Sembilan,45,16554
9/3/2021,Pahang,2,3920
9/3/2021,Perak,34,11973
9/3/2021,Perlis,1,257
9/3/2021,Penang,143,12700
9/3/2021,Sabah,64,53621
9/3/2021,Sarawak,163,11511
9/3/2021,Selangor,464,105846
9/3/2021,Terengganu,36,3330
9/3/2021,Kuala Lumpur,119,35907
9/3/2021,Labuan,0,2264
9/3/2021,Putrajaya,3,1092
10/3/2021,Johor,273,38559
10/3/2021,Kedah,20,7779
10/3/2021,Kelantan,19,5208
10/3/2021,Melaka,11,6071
10/3/2021,Negeri Sembilan,10,16564
10/3/2021,Pahang,1,3921
10/3/2021,Perak,83,12056
10/3/2021,Perlis,7,264
10/3/2021,Penang,99,12799
10/3/2021,Sabah,54,53675
10/3/2021,Sarawak,199,11710
10/3/2021,Selangor,561,106407
10/3/2021,Terengganu,8,3338
10/3/2021,Kuala Lumpur,103,36010
10/3/2021,Labuan,0,2264
10/3/2021,Putrajaya,0,1092
11/3/2021,Johor,170,38729
11/3/2021,Kedah,18,7797
11/3/2021,Kelantan,28,5236
11/3/2021,Melaka,71,6142
11/3/2021,Negeri Sembilan,79,16643
11/3/2021,Pahang,7,3928
11/3/2021,Perak,69,12125
11/3/2021,Perlis,2,266
11/3/2021,Penang,169,12968
11/3/2021,Sabah,61,53736
11/3/2021,Sarawak,168,11878
11/3/2021,Selangor,712,107119
11/3/2021,Terengganu,4,3342
11/3/2021,Kuala Lumpur,86,36096
11/3/2021,Labuan,1,2265
11/3/2021,Putrajaya,2,1094
12/3/2021,Johor,135,38864
12/3/2021,Kedah,23,7820
12/3/2021,Kelantan,43,5279
12/3/2021,Melaka,25,6167
12/3/2021,Negeri Sembilan,32,16675
12/3/2021,Pahang,4,3932
12/3/2021,Perak,44,12169
12/3/2021,Perlis,25,291
12/3/2021,Penang,132,13100
12/3/2021,Sabah,57,53793
12/3/2021,Sarawak,173,12051
12/3/2021,Selangor,751,107870
12/3/2021,Terengganu,16,3358
12/3/2021,Kuala Lumpur,108,36204
12/3/2021,Labuan,3,2268
12/3/2021,Putrajaya,4,1098
13/3/2021,Johor,101,38965
13/3/2021,Kedah,13,7833
13/3/2021,Kelantan,40,5319
13/3/2021,Melaka,2,6169
13/3/2021,Negeri Sembilan,6,16681
13/3/2021,Pahang,8,3940
13/3/2021,Perak,72,12241
13/3/2021,Perlis,29,320
13/3/2021,Penang,178,13278
13/3/2021,Sabah,71,53864
13/3/2021,Sarawak,222,12273
13/3/2021,Selangor,551,108421
13/3/2021,Terengganu,14,3372
13/3/2021,Kuala Lumpur,158,36362
13/3/2021,Labuan,1,2269
13/3/2021,Putrajaya,4,1102
14/3/2021,Johor,121,39086
14/3/2021,Kedah,33,7866
14/3/2021,Kelantan,26,5345
14/3/2021,Melaka,4,6173
14/3/2021,Negeri Sembilan,21,16702
14/3/2021,Pahang,5,3945
14/3/2021,Perak,101,12342
14/3/2021,Perlis,0,320
14/3/2021,Penang,154,13432
14/3/2021,Sabah,39,53903
14/3/2021,Sarawak,178,12451
14/3/2021,Selangor,577,108998
14/3/2021,Terengganu,37,3409
14/3/2021,Kuala Lumpur,55,36417
14/3/2021,Labuan,1,2270
14/3/2021,Putrajaya,2,1104
15/3/2021,Johor,118,39204
15/3/2021,Kedah,27,7893
15/3/2021,Kelantan,25,5370
15/3/2021,Melaka,2,6175
15/3/2021,Negeri Sembilan,80,16782
15/3/2021,Pahang,17,3962
15/3/2021,Perak,37,12379
15/3/2021,Perlis,0,320
15/3/2021,Penang,142,13574
15/3/2021,Sabah,29,53932
15/3/2021,Sarawak,251,12702
15/3/2021,Selangor,379,109377
15/3/2021,Terengganu,39,3448
15/3/2021,Kuala Lumpur,61,36478
15/3/2021,Labuan,0,2270
15/3/2021,Putrajaya,1,1105
16/3/2021,Johor,91,39295
16/3/2021,Kedah,32,7925
16/3/2021,Kelantan,67,5437
16/3/2021,Melaka,1,6176
16/3/2021,Negeri Sembilan,17,16799
16/3/2021,Pahang,2,3964
16/3/2021,Perak,24,12403
16/3/2021,Perlis,0,320
16/3/2021,Penang,175,13749
16/3/2021,Sabah,38,53970
16/3/2021,Sarawak,183,12885
16/3/2021,Selangor,323,109700
16/3/2021,Terengganu,23,3471
16/3/2021,Kuala Lumpur,86,36564
16/3/2021,Labuan,1,2271
16/3/2021,Putrajaya,0,1105
17/3/2021,Johor,169,39464
17/3/2021,Kedah,26,7951
17/3/2021,Kelantan,19,5456
17/3/2021,Melaka,20,6196
17/3/2021,Negeri Sembilan,46,16845
17/3/2021,Pahang,3,3967
17/3/2021,Perak,36,12439
17/3/2021,Perlis,1,321
17/3/2021,Penang,69,13818
17/3/2021,Sabah,31,54001
17/3/2021,Sarawak,225,13110
17/3/2021,Selangor,499,110199
17/3/2021,Terengganu,15,3486
17/3/2021,Kuala Lumpur,54,36618
17/3/2021,Labuan,1,2272
17/3/2021,Putrajaya,5,1110
18/3/2021,Johor,142,39606
18/3/2021,Kedah,38,7989
18/3/2021,Kelantan,20,5476
18/3/2021,Melaka,8,6204
18/3/2021,Negeri Sembilan,23,16868
18/3/2021,Pahang,14,3981
18/3/2021,Perak,39,12478
18/3/2021,Perlis,0,321
18/3/2021,Penang,104,13922
18/3/2021,Sabah,73,54074
18/3/2021,Sarawak,303,13413
18/3/2021,Selangor,353,110552
18/3/2021,Terengganu,15,3501
18/3/2021,Kuala Lumpur,79,36697
18/3/2021,Labuan,2,2274
18/3/2021,Putrajaya,0,1110
19/3/2021,Johor,137,39743
19/3/2021,Kedah,25,8014
19/3/2021,Kelantan,52,5528
19/3/2021,Melaka,54,6258
19/3/2021,Negeri Sembilan,41,16909
19/3/2021,Pahang,13,3994
19/3/2021,Perak,100,12578
19/3/2021,Perlis,0,321
19/3/2021,Penang,182,14104
19/3/2021,Sabah,33,54107
19/3/2021,Sarawak,407,13820
19/3/2021,Selangor,348,110900
19/3/2021,Terengganu,6,3507
19/3/2021,Kuala Lumpur,175,36872
19/3/2021,Labuan,2,2276
19/3/2021,Putrajaya,1,1111
20/3/2021,Johor,130,39873
20/3/2021,Kedah,46,8060
20/3/2021,Kelantan,63,5591
20/3/2021,Melaka,18,6276
20/3/2021,Negeri Sembilan,25,16934
20/3/2021,Pahang,3,3997
20/3/2021,Perak,37,12615
20/3/2021,Perlis,0,321
20/3/2021,Penang,328,14432
20/3/2021,Sabah,102,54209
20/3/2021,Sarawak,154,13974
20/3/2021,Selangor,652,111552
20/3/2021,Terengganu,32,3539
20/3/2021,Kuala Lumpur,78,36950
20/3/2021,Labuan,3,2279
20/3/2021,Putrajaya,0,1111
21/3/2021,Johor,141,40014
21/3/2021,Kedah,30,8090
21/3/2021,Kelantan,30,5621
21/3/2021,Melaka,10,6286
21/3/2021,Negeri Sembilan,22,16956
21/3/2021,Pahang,11,4008
21/3/2021,Perak,55,12670
21/3/2021,Perlis,5,326
21/3/2021,Penang,205,14637
21/3/2021,Sabah,50,54259
21/3/2021,Sarawak,276,14250
21/3/2021,Selangor,356,111908
21/3/2021,Terengganu,18,3557
21/3/2021,Kuala Lumpur,115,37065
21/3/2021,Labuan,0,2279
21/3/2021,Putrajaya,3,1114
22/3/2021,Johor,86,40100
22/3/2021,Kedah,27,8117
22/3/2021,Kelantan,44,5665
22/3/2021,Melaka,12,6298
22/3/2021,Negeri Sembilan,41,16997
22/3/2021,Pahang,42,4050
22/3/2021,Perak,39,12709
22/3/2021,Perlis,0,326
22/3/2021,Penang,88,14725
22/3/2021,Sabah,36,54295
22/3/2021,Sarawak,124,14374
22/3/2021,Selangor,403,112311
22/3/2021,Terengganu,3,3560
22/3/2021,Kuala Lumpur,158,37223
22/3/2021,Labuan,8,2287
22/3/2021,Putrajaya,5,1119
23/3/2021,Johor,161,40261
23/3/2021,Kedah,51,8168
23/3/2021,Kelantan,65,5730
23/3/2021,Melaka,45,6343
23/3/2021,Negeri Sembilan,10,17007
23/3/2021,Pahang,38,4088
23/3/2021,Perak,4,12713
23/3/2021,Perlis,0,326
23/3/2021,Penang,100,14825
23/3/2021,Sabah,60,54355
23/3/2021,Sarawak,140,14514
23/3/2021,Selangor,625,112936
23/3/2021,Terengganu,7,3567
23/3/2021,Kuala Lumpur,64,37287
23/3/2021,Labuan,14,2301
23/3/2021,Putrajaya,0,1119
24/3/2021,Johor,135,40396
24/3/2021,Kedah,49,8217
24/3/2021,Kelantan,49,5779
24/3/2021,Melaka,52,6395
24/3/2021,Negeri Sembilan,59,17066
24/3/2021,Pahang,43,4131
24/3/2021,Perak,42,12755
24/3/2021,Perlis,0,326
24/3/2021,Penang,99,14924
24/3/2021,Sabah,45,54400
24/3/2021,Sarawak,141,14655
24/3/2021,Selangor,490,113426
24/3/2021,Terengganu,4,3571
24/3/2021,Kuala Lumpur,53,37340
24/3/2021,Labuan,1,2302
24/3/2021,Putrajaya,6,1125
25/3/2021,Johor,129,40525
25/3/2021,Kedah,44,8261
25/3/2021,Kelantan,63,5842
25/3/2021,Melaka,32,6427
25/3/2021,Negeri Sembilan,49,17115
25/3/2021,Pahang,10,4141
25/3/2021,Perak,71,12826
25/3/2021,Perlis,0,326
25/3/2021,Penang,113,15037
25/3/2021,Sabah,70,54470
25/3/2021,Sarawak,308,14963
25/3/2021,Selangor,356,113782
25/3/2021,Terengganu,6,3577
25/3/2021,Kuala Lumpur,98,37438
25/3/2021,Labuan,3,2305
25/3/2021,Putrajaya,8,1133
26/3/2021,Johor,120,40645
26/3/2021,Kedah,27,8288
26/3/2021,Kelantan,86,5928
26/3/2021,Melaka,19,6446
26/3/2021,Negeri Sembilan,12,17127
26/3/2021,Pahang,6,4147
26/3/2021,Perak,28,12854
26/3/2021,Perlis,2,328
26/3/2021,Penang,137,15174
26/3/2021,Sabah,51,54521
26/3/2021,Sarawak,213,15176
26/3/2021,Selangor,478,114260
26/3/2021,Terengganu,3,3580
26/3/2021,Kuala Lumpur,86,37524
26/3/2021,Labuan,5,2310
26/3/2021,Putrajaya,2,1135
27/3/2021,Johor,81,40726
27/3/2021,Kedah,33,8321
27/3/2021,Kelantan,138,6066
27/3/2021,Melaka,36,6482
27/3/2021,Negeri Sembilan,43,17170
27/3/2021,Pahang,30,4177
27/3/2021,Perak,9,12863
27/3/2021,Perlis,0,328
27/3/2021,Penang,125,15299
27/3/2021,Sabah,64,54585
27/3/2021,Sarawak,267,15443
27/3/2021,Selangor,283,114543
27/3/2021,Terengganu,3,3583
27/3/2021,Kuala Lumpur,84,37608
27/3/2021,Labuan,2,2312
27/3/2021,Putrajaya,1,1136
28/3/2021,Johor,176,40902
28/3/2021,Kedah,23,8344
28/3/2021,Kelantan,34,6100
28/3/2021,Melaka,5,6487
28/3/2021,Negeri Sembilan,9,17179
28/3/2021,Pahang,32,4209
28/3/2021,Perak,23,12886
28/3/2021,Perlis,0,328
28/3/2021,Penang,212,15511
28/3/2021,Sabah,38,54623
28/3/2021,Sarawak,426,15869
28/3/2021,Selangor,256,114799
28/3/2021,Terengganu,2,3585
28/3/2021,Kuala Lumpur,58,37666
28/3/2021,Labuan,6,2318
28/3/2021,Putrajaya,2,1138
29/3/2021,Johor,171,41073
29/3/2021,Kedah,13,8357
29/3/2021,Kelantan,49,6149
29/3/2021,Melaka,8,6495
29/3/2021,Negeri Sembilan,18,17197
29/3/2021,Pahang,5,4214
29/3/2021,Perak,5,12891
29/3/2021,Perlis,0,328
29/3/2021,Penang,164,15675
29/3/2021,Sabah,34,54657
29/3/2021,Sarawak,192,16061
29/3/2021,Selangor,219,115018
29/3/2021,Terengganu,4,3589
29/3/2021,Kuala Lumpur,57,37723
29/3/2021,Labuan,1,2319
29/3/2021,Putrajaya,1,1139
30/3/2021,Johor,96,41169
30/3/2021,Kedah,41,8398
30/3/2021,Kelantan,44,6193
30/3/2021,Melaka,6,6501
30/3/2021,Negeri Sembilan,39,17236
30/3/2021,Pahang,16,4230
30/3/2021,Perak,44,12935
30/3/2021,Perlis,1,329
30/3/2021,Penang,194,15869
30/3/2021,Sabah,41,54698
30/3/2021,Sarawak,153,16214
30/3/2021,Selangor,401,115419
30/3/2021,Terengganu,2,3591
30/3/2021,Kuala Lumpur,53,37776
30/3/2021,Labuan,1,2320
30/3/2021,Putrajaya,1,1140
31/3/2021,Johor,86,41255
31/3/2021,Kedah,37,8435
31/3/2021,Kelantan,57,6250
31/3/2021,Melaka,41,6542
31/3/2021,Negeri Sembilan,32,17268
31/3/2021,Pahang,36,4266
31/3/2021,Perak,31,12966
31/3/2021,Perlis,1,330
31/3/2021,Penang,200,16069
31/3/2021,Sabah,69,54767
31/3/2021,Sarawak,176,16390
31/3/2021,Selangor,661,116080
31/3/2021,Terengganu,2,3593
31/3/2021,Kuala Lumpur,42,37818
31/3/2021,Labuan,8,2328
31/3/2021,Putrajaya,3,1143
1/4/2021,Johor,165,41420
1/4/2021,Kedah,32,8467
1/4/2021,Kelantan,27,6277
1/4/2021,Melaka,9,6551
1/4/2021,Negeri Sembilan,34,17302
1/4/2021,Pahang,14,4280
1/4/2021,Perak,31,12997
1/4/2021,Perlis,0,330
1/4/2021,Penang,190,16259
1/4/2021,Sabah,86,54853
1/4/2021,Sarawak,238,16628
1/4/2021,Selangor,237,116317
1/4/2021,Terengganu,6,3599
1/4/2021,Kuala Lumpur,101,37919
1/4/2021,Labuan,7,2335
1/4/2021,Putrajaya,1,1144
2/4/2021,Johor,103,41523
2/4/2021,Kedah,21,8488
2/4/2021,Kelantan,66,6343
2/4/2021,Melaka,22,6573
2/4/2021,Negeri Sembilan,31,17333
2/4/2021,Pahang,57,4337
2/4/2021,Perak,14,13011
2/4/2021,Perlis,1,331
2/4/2021,Penang,139,16398
2/4/2021,Sabah,63,54916
2/4/2021,Sarawak,217,16845
2/4/2021,Selangor,455,116772
2/4/2021,Terengganu,8,3607
2/4/2021,Kuala Lumpur,88,38007
2/4/2021,Labuan,4,2339
2/4/2021,Putrajaya,5,1149
3/4/2021,Johor,83,41606
3/4/2021,Kedah,20,8508
3/4/2021,Kelantan,64,6407
3/4/2021,Melaka,20,6593
3/4/2021,Negeri Sembilan,25,17358
3/4/2021,Pahang,35,4372
3/4/2021,Perak,494,13505
3/4/2021,Perlis,0,331
3/4/2021,Penang,92,16490
3/4/2021,Sabah,73,54989
3/4/2021,Sarawak,290,17135
3/4/2021,Selangor,352,117124
3/4/2021,Terengganu,4,3611
3/4/2021,Kuala Lumpur,67,38074
3/4/2021,Labuan,12,2351
3/4/2021,Putrajaya,7,1156
4/4/2021,Johor,95,41701
4/4/2021,Kedah,32,8540
4/4/2021,Kelantan,18,6425
4/4/2021,Melaka,15,6608
4/4/2021,Negeri Sembilan,20,17378
4/4/2021,Pahang,11,4383
4/4/2021,Perak,24,13529
4/4/2021,Perlis,1,332
4/4/2021,Penang,185,16675
4/4/2021,Sabah,68,55057
4/4/2021,Sarawak,419,17554
4/4/2021,Selangor,343,117467
4/4/2021,Terengganu,6,3617
4/4/2021,Kuala Lumpur,73,38147
4/4/2021,Labuan,22,2373
4/4/2021,Putrajaya,17,1173
5/4/2021,Johor,55,41756
5/4/2021,Kedah,34,8574
5/4/2021,Kelantan,31,6456
5/4/2021,Melaka,25,6633
5/4/2021,Negeri Sembilan,12,17390
5/4/2021,Pahang,37,4420
5/4/2021,Perak,8,13537
5/4/2021,Perlis,2,334
5/4/2021,Penang,133,16808
5/4/2021,Sabah,65,55122
5/4/2021,Sarawak,225,17779
5/4/2021,Selangor,327,117794
5/4/2021,Terengganu,3,3620
5/4/2021,Kuala Lumpur,88,38235
5/4/2021,Labuan,17,2390
5/4/2021,Putrajaya,8,1181
6/4/2021,Johor,98,41854
6/4/2021,Kedah,27,8601
6/4/2021,Kelantan,126,6582
6/4/2021,Melaka,7,6640
6/4/2021,Negeri Sembilan,14,17404
6/4/2021,Pahang,11,4431
6/4/2021,Perak,61,13598
6/4/2021,Perlis,0,334
6/4/2021,Penang,110,16918
6/4/2021,Sabah,112,55234
6/4/2021,Sarawak,385,18164
6/4/2021,Selangor,242,118036
6/4/2021,Terengganu,9,3629
6/4/2021,Kuala Lumpur,87,38322
6/4/2021,Labuan,8,2398
6/4/2021,Putrajaya,3,1184
7/4/2021,Johor,102,41956
7/4/2021,Kedah,35,8636
7/4/2021,Kelantan,38,6620
7/4/2021,Melaka,13,6653
7/4/2021,Negeri Sembilan,30,17434
7/4/2021,Pahang,23,4454
7/4/2021,Perak,24,13622
7/4/2021,Perlis,0,334
7/4/2021,Penang,93,17011
7/4/2021,Sabah,60,55294
7/4/2021,Sarawak,332,18496
7/4/2021,Selangor,294,118330
7/4/2021,Terengganu,10,3639
7/4/2021,Kuala Lumpur,84,38406
7/4/2021,Labuan,1,2399
7/4/2021,Putrajaya,0,1184
8/4/2021,Johor,101,42057
8/4/2021,Kedah,31,8667
8/4/2021,Kelantan,87,6707
8/4/2021,Melaka,11,6664
8/4/2021,Negeri Sembilan,12,17446
8/4/2021,Pahang,12,4466
8/4/2021,Perak,24,13646
8/4/2021,Perlis,1,335
8/4/2021,Penang,162,17173
8/4/2021,Sabah,106,55400
8/4/2021,Sarawak,211,18707
8/4/2021,Selangor,374,118704
8/4/2021,Terengganu,11,3650
8/4/2021,Kuala Lumpur,120,38526
8/4/2021,Labuan,3,2402
8/4/2021,Putrajaya,19,1203
9/4/2021,Johor,103,42160
9/4/2021,Kedah,40,8707
9/4/2021,Kelantan,143,6850
9/4/2021,Melaka,34,6698
9/4/2021,Negeri Sembilan,40,17486
9/4/2021,Pahang,19,4485
9/4/2021,Perak,29,13675
9/4/2021,Perlis,0,335
9/4/2021,Penang,176,17349
9/4/2021,Sabah,139,55539
9/4/2021,Sarawak,555,19262
9/4/2021,Selangor,403,119107
9/4/2021,Terengganu,29,3679
9/4/2021,Kuala Lumpur,135,38661
9/4/2021,Labuan,3,2405
9/4/2021,Putrajaya,6,1209
10/4/2021,Johor,80,42240
10/4/2021,Kedah,59,8766
10/4/2021,Kelantan,171,7021
10/4/2021,Melaka,6,6704
10/4/2021,Negeri Sembilan,28,17514
10/4/2021,Pahang,13,4498
10/4/2021,Perak,46,13721
10/4/2021,Perlis,2,337
10/4/2021,Penang,101,17450
10/4/2021,Sabah,131,55670
10/4/2021,Sarawak,296,19558
10/4/2021,Selangor,415,119522
10/4/2021,Terengganu,44,3723
10/4/2021,Kuala Lumpur,106,38767
10/4/2021,Labuan,2,2407
10/4/2021,Putrajaya,10,1219
11/4/2021,Johor,67,42307
11/4/2021,Kedah,40,8806
11/4/2021,Kelantan,98,7119
11/4/2021,Melaka,59,6763
11/4/2021,Negeri Sembilan,40,17554
11/4/2021,Pahang,22,4520
11/4/2021,Perak,50,13771
11/4/2021,Perlis,0,337
11/4/2021,Penang,113,17563
11/4/2021,Sabah,127,55797
11/4/2021,Sarawak,443,20001
11/4/2021,Selangor,535,120057
11/4/2021,Terengganu,34,3757
11/4/2021,Kuala Lumpur,96,38863
11/4/2021,Labuan,4,2411
11/4/2021,Putrajaya,11,1230
12/4/2021,Johor,61,42368
12/4/2021,Kedah,47,8853
12/4/2021,Kelantan,58,7177
12/4/2021,Melaka,11,6774
12/4/2021,Negeri Sembilan,63,17617
12/4/2021,Pahang,32,4552
12/4/2021,Perak,21,13792
12/4/2021,Perlis,2,339
12/4/2021,Penang,112,17675
12/4/2021,Sabah,109,55906
12/4/2021,Sarawak,351,20352
12/4/2021,Selangor,303,120360
12/4/2021,Terengganu,22,3779
12/4/2021,Kuala Lumpur,116,38979
12/4/2021,Labuan,0,2411
12/4/2021,Putrajaya,9,1239
13/4/2021,Johor,74,42442
13/4/2021,Kedah,39,8892
13/4/2021,Kelantan,103,7280
13/4/2021,Melaka,17,6791
13/4/2021,Negeri Sembilan,29,17646
13/4/2021,Pahang,14,4566
13/4/2021,Perak,36,13828
13/4/2021,Perlis,0,339
13/4/2021,Penang,92,17767
13/4/2021,Sabah,117,56023
13/4/2021,Sarawak,607,20959
13/4/2021,Selangor,483,120843
13/4/2021,Terengganu,13,3792
13/4/2021,Kuala Lumpur,133,39112
13/4/2021,Labuan,3,2414
13/4/2021,Putrajaya,7,1246
14/4/2021,Johor,84,42526
14/4/2021,Kedah,53,8945
14/4/2021,Kelantan,226,7506
14/4/2021,Melaka,6,6797
14/4/2021,Negeri Sembilan,51,17697
14/4/2021,Pahang,13,4579
14/4/2021,Perak,56,13884
14/4/2021,Perlis,3,342
14/4/2021,Penang,92,17859
14/4/2021,Sabah,142,56165
14/4/2021,Sarawak,489,21448
14/4/2021,Selangor,517,121360
14/4/2021,Terengganu,14,3806
14/4/2021,Kuala Lumpur,134,39246
14/4/2021,Labuan,1,2415
14/4/2021,Putrajaya,8,1254
15/4/2021,Johor,182,42708
15/4/2021,Kedah,26,8971
15/4/2021,Kelantan,221,7727
15/4/2021,Melaka,53,6850
15/4/2021,Negeri Sembilan,34,17731
15/4/2021,Pahang,34,4613
15/4/2021,Perak,51,13935
15/4/2021,Perlis,1,343
15/4/2021,Penang,134,17993
15/4/2021,Sabah,202,56367
15/4/2021,Sarawak,512,21960
15/4/2021,Selangor,459,121819
15/4/2021,Terengganu,57,3863
15/4/2021,Kuala Lumpur,171,39417
15/4/2021,Labuan,3,2418
15/4/2021,Putrajaya,8,1262
16/4/2021,Johor,121,42829
16/4/2021,Kedah,35,9006
16/4/2021,Kelantan,164,7891
16/4/2021,Melaka,28,6878
16/4/2021,Negeri Sembilan,53,17784
16/4/2021,Pahang,47,4660
16/4/2021,Perak,49,13984
16/4/2021,Perlis,2,345
16/4/2021,Penang,91,18084
16/4/2021,Sabah,143,56510
16/4/2021,Sarawak,960,22920
16/4/2021,Selangor,590,122409
16/4/2021,Terengganu,16,3879
16/4/2021,Kuala Lumpur,245,39662
16/4/2021,Labuan,1,2419
16/4/2021,Putrajaya,6,1268
17/4/2021,Johor,100,42929
17/4/2021,Kedah,45,9051
17/4/2021,Kelantan,225,8116
17/4/2021,Melaka,9,6887
17/4/2021,Negeri Sembilan,89,17873
17/4/2021,Pahang,20,4680
17/4/2021,Perak,42,14026
17/4/2021,Perlis,1,346
17/4/2021,Penang,116,18200
17/4/2021,Sabah,163,56673
17/4/2021,Sarawak,512,23432
17/4/2021,Selangor,751,123160
17/4/2021,Terengganu,0,3879
17/4/2021,Kuala Lumpur,252,39914
17/4/2021,Labuan,2,2421
17/4/2021,Putrajaya,4,1272
18/4/2021,Johor,387,43316
18/4/2021,Kedah,30,9081
18/4/2021,Kelantan,332,8448
18/4/2021,Melaka,15,6902
18/4/2021,Negeri Sembilan,42,17915
18/4/2021,Pahang,15,4695
18/4/2021,Perak,35,14061
18/4/2021,Perlis,3,349
18/4/2021,Penang,84,18284
18/4/2021,Sabah,112,56785
18/4/2021,Sarawak,508,23940
18/4/2021,Selangor,431,123591
18/4/2021,Terengganu,16,3895
18/4/2021,Kuala Lumpur,176,40090
18/4/2021,Labuan,6,2427
18/4/2021,Putrajaya,3,1275
19/4/2021,Johor,115,43431
19/4/2021,Kedah,48,9129
19/4/2021,Kelantan,290,8738
19/4/2021,Melaka,27,6929
19/4/2021,Negeri Sembilan,91,18006
19/4/2021,Pahang,32,4727
19/4/2021,Perak,43,14104
19/4/2021,Perlis,1,350
19/4/2021,Penang,91,18375
19/4/2021,Sabah,125,56910
19/4/2021,Sarawak,589,24529
19/4/2021,Selangor,457,124048
19/4/2021,Terengganu,8,3903
19/4/2021,Kuala Lumpur,153,40243
19/4/2021,Labuan,6,2433
19/4/2021,Putrajaya,2,1277
20/4/2021,Johor,102,43533
20/4/2021,Kedah,44,9173
20/4/2021,Kelantan,429,9167
20/4/2021,Melaka,19,6948
20/4/2021,Negeri Sembilan,17,18023
20/4/2021,Pahang,17,4744
20/4/2021,Perak,34,14138
20/4/2021,Perlis,3,353
20/4/2021,Penang,92,18467
20/4/2021,Sabah,82,56992
20/4/2021,Sarawak,600,25129
20/4/2021,Selangor,539,124587
20/4/2021,Terengganu,15,3918
20/4/2021,Kuala Lumpur,344,40587
20/4/2021,Labuan,1,2434
20/4/2021,Putrajaya,3,1280
21/4/2021,Johor,170,43703
21/4/2021,Kedah,55,9228
21/4/2021,Kelantan,370,9537
21/4/2021,Melaka,63,7011
21/4/2021,Negeri Sembilan,24,18047
21/4/2021,Pahang,81,4825
21/4/2021,Perak,38,14176
21/4/2021,Perlis,1,354
21/4/2021,Penang,111,18578
21/4/2021,Sabah,172,57164
21/4/2021,Sarawak,429,25558
21/4/2021,Selangor,526,125113
21/4/2021,Terengganu,1,3919
21/4/2021,Kuala Lumpur,291,40878
21/4/2021,Labuan,2,2436
21/4/2021,Putrajaya,6,1286
22/4/2021,Johor,169,43872
22/4/2021,Kedah,91,9319
22/4/2021,Kelantan,662,10199
22/4/2021,Melaka,42,7053
22/4/2021,Negeri Sembilan,55,18102
22/4/2021,Pahang,29,4854
22/4/2021,Perak,49,14225
22/4/2021,Perlis,0,354
22/4/2021,Penang,144,18722
22/4/2021,Sabah,160,57324
22/4/2021,Sarawak,474,26032
22/4/2021,Selangor,633,125746
22/4/2021,Terengganu,22,3941
22/4/2021,Kuala Lumpur,332,41210
22/4/2021,Labuan,3,2439
22/4/2021,Putrajaya,10,1296
23/4/2021,Johor,130,44002
23/4/2021,Kedah,44,9363
23/4/2021,Kelantan,476,10675
23/4/2021,Melaka,42,7095
23/4/2021,Negeri Sembilan,105,18207
23/4/2021,Pahang,39,4893
23/4/2021,Perak,45,14270
23/4/2021,Perlis,0,354
23/4/2021,Penang,89,18811
23/4/2021,Sabah,82,57406
23/4/2021,Sarawak,717,26749
23/4/2021,Selangor,748,126494
23/4/2021,Terengganu,11,3952
23/4/2021,Kuala Lumpur,302,41512
23/4/2021,Labuan,3,2442
23/4/2021,Putrajaya,14,1310
24/4/2021,Johor,126,44128
24/4/2021,Kedah,34,9397
24/4/2021,Kelantan,518,11193
24/4/2021,Melaka,30,7125
24/4/2021,Negeri Sembilan,27,18234
24/4/2021,Pahang,22,4915
24/4/2021,Perak,54,14324
24/4/2021,Perlis,1,355
24/4/2021,Penang,134,18945
24/4/2021,Sabah,132,57538
24/4/2021,Sarawak,570,27319
24/4/2021,Selangor,768,127262
24/4/2021,Terengganu,50,4002
24/4/2021,Kuala Lumpur,240,41752
24/4/2021,Labuan,0,2442
24/4/2021,Putrajaya,11,1321
25/4/2021,Johor,159,44287
25/4/2021,Kedah,76,9473
25/4/2021,Kelantan,424,11617
25/4/2021,Melaka,42,7167
25/4/2021,Negeri Sembilan,57,18291
25/4/2021,Pahang,33,4948
25/4/2021,Perak,64,14388
25/4/2021,Perlis,1,356
25/4/2021,Penang,117,19062
25/4/2021,Sabah,121,57659
25/4/2021,Sarawak,595,27914
25/4/2021,Selangor,751,128013
25/4/2021,Terengganu,25,4027
25/4/2021,Kuala Lumpur,217,41969
25/4/2021,Labuan,3,2445
25/4/2021,Putrajaya,5,1326
26/4/2021,Johor,309,44596
26/4/2021,Kedah,39,9512
26/4/2021,Kelantan,343,11960
26/4/2021,Melaka,34,7201
26/4/2021,Negeri Sembilan,112,18403
26/4/2021,Pahang,34,4982
26/4/2021,Perak,45,14433
26/4/2021,Perlis,0,356
26/4/2021,Penang,123,19185
26/4/2021,Sabah,88,57747
26/4/2021,Sarawak,615,28529
26/4/2021,Selangor,762,128775
26/4/2021,Terengganu,9,4036
26/4/2021,Kuala Lumpur,254,42223
26/4/2021,Labuan,2,2447
26/4/2021,Putrajaya,7,1333
27/4/2021,Johor,220,44816
27/4/2021,Kedah,51,9563
